age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
54,Self-emp-not-inc,26265,Assoc-acdm,11,Divorced,Other-service,Own-child,White,Male,9108,209,54,Nicaragua
46,Without-pay,249730,7th-8th,13,Married-AF-spouse,Sales,Unmarried,Asian-Pac-Islander,Female,0,175,46,England
43,Self-emp-not-inc,164676,Doctorate,18,Married-AF-spouse,Armed-Forces,Husband,Other,Female,4050,101,50,South
18,Local-gov,150279,9th,12,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,0,56,41,Guatemala
29,Never-worked,250912,12th,7,Divorced,?,Husband,Other,Male,55,0,31,Thailand
37,Private,218903,Doctorate,13,Never-married,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0,3,23,Nicaragua
31,Self-emp-inc,310002,Preschool,12,Married-AF-spouse,Craft-repair,Own-child,Black,Male,0,599,51,Honduras
49,Local-gov,422890,Some-college,14,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,12210,0,51,Greece
22,Never-worked,180854,10th,10,Married-civ-spouse,?,Unmarried,Black,Female,950,1059,33,England
51,Federal-gov,197028,12th,8,Married-civ-spouse,Farming-fishing,Other-relative,Black,Female,0,657,61,Ecuador
55,Private,67904,Bachelors,13,Married-spouse-absent,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,11147,126,48,Dominican-Republic
11,Without-pay,114805,Some-college,14,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Male,4895,0,32,Iran
47,Without-pay,27509,Some-college,9,Separated,Armed-Forces,Own-child,White,Male,0,422,35,Hong
53,Never-worked,72074,Some-college,15,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,55,India
41,State-gov,182869,HS-grad,13,Divorced,Tech-support,Own-child,Amer-Indian-Eskimo,Male,4319,91,50,Holand-Netherlands
56,State-gov,165177,5th-6th,14,Widowed,Exec-managerial,Not-in-family,White,Female,7764,0,24,China
81,Self-emp-not-inc,277247,7th-8th,10,Never-married,Craft-repair,Unmarried,White,Female,10061,407,57,Laos
47,Never-worked,249683,12th,11,Never-married,Sales,Own-child,White,Male,0,0,55,England
41,Self-emp-inc,106394,Assoc-voc,7,Married-AF-spouse,Handlers-cleaners,Other-relative,Black,Female,13296,702,57,?
71,Self-emp-not-inc,133104,Bachelors,6,Divorced,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,8,Guatemala
46,Private,219019,Bachelors,7,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,474,49,England
49,Federal-gov,-37431,9th,7,Divorced,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,0,10,52,Peru
47,Self-emp-not-inc,158667,9th,9,Separated,Prof-specialty,Other-relative,Black,Male,0,0,31,France
44,Private,250734,Bachelors,10,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,0,120,59,Scotland
34,Self-emp-inc,144573,10th,6,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,3246,0,35,Thailand
67,Local-gov,112073,9th,10,Widowed,Sales,Unmarried,White,Female,5190,0,48,United-States
46,Without-pay,169132,1st-4th,11,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,12783,0,44,Thailand
31,Self-emp-not-inc,56369,1st-4th,10,Widowed,Farming-fishing,Unmarried,White,Male,1390,0,21,Holand-Netherlands
41,Self-emp-inc,345017,Bachelors,3,Never-married,Adm-clerical,Not-in-family,Black,Male,0,573,40,Holand-Netherlands
7,Never-worked,98129,HS-grad,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,4059,586,40,Taiwan
35,Federal-gov,174951,9th,10,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Female,0,217,43,Cambodia
48,Federal-gov,126395,Prof-school,14,Married-AF-spouse,Farming-fishing,Wife,Other,Female,38,183,36,United-States
23,Self-emp-inc,126034,9th,10,Married-spouse-absent,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,1936,0,43,Laos
41,Never-worked,95128,Preschool,8,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,6575,605,38,Yugoslavia
31,?,18228,11th,9,Separated,Craft-repair,Not-in-family,Other,Male,0,330,37,Jamaica
42,Without-pay,223211,7th-8th,8,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo,Male,0,370,25,Jamaica
33,Federal-gov,136248,Assoc-voc,13,Married-spouse-absent,Craft-repair,Other-relative,Other,Male,0,20,61,Poland
63,Self-emp-inc,262627,9th,9,Widowed,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,11169,936,43,China
40,Self-emp-not-inc,380620,Prof-school,8,Widowed,Handlers-cleaners,Own-child,Other,Male,2201,0,45,Taiwan
42,Self-emp-not-inc,227562,10th,9,Married-AF-spouse,Other-service,Wife,Other,Male,0,0,36,Haiti
54,Self-emp-not-inc,135065,HS-grad,16,Separated,Transport-moving,Not-in-family,Other,Male,21122,752,66,Nicaragua
44,Private,82829,Preschool,12,Widowed,Armed-Forces,Wife,Other,Female,501,915,31,El-Salvador
29,Self-emp-inc,221510,Masters,5,Married-civ-spouse,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,27,Scotland
37,State-gov,263178,12th,6,Married-spouse-absent,Protective-serv,Husband,Black,Male,3333,0,27,Jamaica
25,Private,270541,HS-grad,7,Married-spouse-absent,Machine-op-inspct,Wife,Other,Female,0,95,52,Ecuador
57,Without-pay,20987,11th,5,Widowed,Craft-repair,Not-in-family,Other,Male,0,63,24,Mexico
41,Federal-gov,253692,Doctorate,14,Never-married,Adm-clerical,Unmarried,White,Female,0,0,47,Laos
43,Local-gov,235229,10th,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,41,63,India
42,State-gov,61829,Masters,14,Never-married,?,Other-relative,White,Female,10867,0,33,England
51,Private,222106,Some-college,12,Divorced,Transport-moving,Unmarried,Other,Female,6971,541,41,India
60,Federal-gov,189007,9th,12,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,6100,973,41,Ireland
30,Never-worked,105924,7th-8th,12,Separated,Other-service,Own-child,White,Female,0,0,36,United-States
47,Without-pay,261107,12th,5,Widowed,Exec-managerial,Wife,White,Male,0,228,73,Holand-Netherlands
52,?,26688,Prof-school,12,Married-spouse-absent,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,0,417,32,Greece
60,Federal-gov,373074,Preschool,8,Married-AF-spouse,Tech-support,Other-relative,White,Female,0,0,64,Portugal
56,Local-gov,358346,Assoc-acdm,10,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,13251,522,25,India
66,Federal-gov,5485,Assoc-acdm,8,Divorced,Handlers-cleaners,Own-child,Black,Female,0,309,31,Greece
41,Self-emp-not-inc,17671,Masters,9,Married-AF-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,14050,0,47,Columbia
55,Federal-gov,293437,Assoc-acdm,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Male,13207,0,60,England
42,State-gov,133282,Bachelors,14,Separated,Adm-clerical,Wife,White,Male,6420,0,42,Iran
27,Federal-gov,317856,Prof-school,10,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,16602,260,61,Italy
22,Without-pay,196741,Assoc-voc,11,Married-AF-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,309,39,Mexico
55,Without-pay,281203,11th,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,62,0,45,Portugal
67,Without-pay,190141,Masters,8,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0,793,38,China
37,?,-77335,1st-4th,11,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,4809,358,64,United-States
29,?,335251,10th,10,Never-married,Exec-managerial,Other-relative,Other,Female,13090,0,48,Hong
23,?,257333,Prof-school,11,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,183,43,Scotland
44,Private,246164,5th-6th,9,Married-civ-spouse,Armed-Forces,Not-in-family,White,Female,0,119,60,France
41,State-gov,280990,Doctorate,10,Widowed,Machine-op-inspct,Wife,White,Female,0,0,43,Mexico
56,?,193988,Doctorate,12,Married-AF-spouse,Transport-moving,Own-child,White,Female,0,215,27,Germany
28,Self-emp-inc,110831,1st-4th,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,4714,267,45,Hong
56,Federal-gov,353088,Bachelors,11,Married-AF-spouse,?,Other-relative,Other,Female,2984,0,48,Honduras
14,Never-worked,61093,11th,9,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Male,8658,0,26,Philippines
26,Never-worked,152532,Preschool,3,Divorced,?,Other-relative,White,Female,0,0,39,Italy
35,Without-pay,337953,1st-4th,14,Married-spouse-absent,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,3040,598,59,Jamaica
47,Local-gov,245002,7th-8th,9,Widowed,Adm-clerical,Other-relative,White,Female,4142,0,38,Philippines
52,Self-emp-inc,95215,HS-grad,7,Married-spouse-absent,Armed-Forces,Unmarried,Other,Male,9568,0,31,United-States
37,Without-pay,104627,11th,11,Married-AF-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,0,356,11,Vietnam
48,Without-pay,207265,Doctorate,10,Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Male,7523,0,37,Italy
58,Never-worked,128488,HS-grad,12,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,0,77,Italy
51,Self-emp-not-inc,200154,Doctorate,9,Widowed,Protective-serv,Unmarried,Other,Male,6542,325,46,Puerto-Rico
40,Private,249367,Assoc-acdm,10,Married-AF-spouse,Prof-specialty,Wife,Black,Female,0,1061,49,Italy
57,Never-worked,308083,12th,9,Married-spouse-absent,Priv-house-serv,Own-child,Black,Male,0,8,38,China
40,Private,-82320,HS-grad,9,Married-spouse-absent,Transport-moving,Wife,Amer-Indian-Eskimo,Male,2880,0,24,Ireland
36,Local-gov,259582,9th,7,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,5611,543,35,Italy
23,?,184044,1st-4th,9,Married-AF-spouse,Sales,Husband,White,Female,10932,0,50,?
61,Self-emp-inc,253949,1st-4th,10,Married-civ-spouse,Armed-Forces,Wife,Other,Female,5487,1133,56,Greece
36,State-gov,218046,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Female,0,0,34,Thailand
40,Private,81575,Assoc-acdm,9,Separated,?,Own-child,Asian-Pac-Islander,Female,7433,555,48,Taiwan
30,Federal-gov,406745,Prof-school,10,Married-AF-spouse,Priv-house-serv,Husband,White,Male,0,0,36,Japan
35,Private,231274,5th-6th,8,Separated,Farming-fishing,Wife,Other,Male,456,93,36,Trinadad&Tobago
27,Without-pay,78259,Bachelors,8,Married-spouse-absent,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,1807,109,53,Scotland
41,Self-emp-inc,287770,Bachelors,11,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,45,China
37,State-gov,315537,Doctorate,10,Married-spouse-absent,Transport-moving,Own-child,White,Male,9756,0,2,Canada
40,State-gov,-28847,Masters,13,Married-civ-spouse,Tech-support,Other-relative,Black,Male,737,147,54,Outlying-US(Guam-USVI-etc)
20,Self-emp-not-inc,158861,10th,12,Married-AF-spouse,Sales,Husband,White,Male,0,0,45,Hong
69,State-gov,248831,9th,8,Divorced,Prof-specialty,Own-child,Black,Male,0,0,48,Vietnam
55,Never-worked,293298,10th,13,Widowed,Prof-specialty,Other-relative,White,Male,1487,0,30,Ireland
35,?,346804,12th,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,5574,155,48,Outlying-US(Guam-USVI-etc)
52,Without-pay,129954,1st-4th,11,Separated,?,Unmarried,Asian-Pac-Islander,Female,2311,0,38,Laos
46,?,232556,HS-grad,10,Divorced,?,Wife,Amer-Indian-Eskimo,Male,0,0,58,Jamaica
47,Federal-gov,212314,11th,11,Never-married,Armed-Forces,Other-relative,Other,Female,0,152,30,Honduras
45,Private,271032,1st-4th,9,Married-spouse-absent,Transport-moving,Unmarried,White,Female,520,0,23,South
8,Private,153054,Assoc-voc,11,Widowed,Machine-op-inspct,Wife,Black,Female,0,112,32,El-Salvador
38,Private,133017,1st-4th,11,Divorced,Armed-Forces,Unmarried,Black,Male,5282,164,31,France
45,Local-gov,35546,11th,10,Divorced,Other-service,Wife,Other,Male,7251,654,44,Hungary
33,?,314010,9th,10,Married-AF-spouse,Adm-clerical,Unmarried,Other,Female,0,828,33,Outlying-US(Guam-USVI-etc)
42,Never-worked,286130,Doctorate,8,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,7655,0,32,England
64,Self-emp-inc,-3796,11th,11,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,12970,775,34,Hungary
24,Self-emp-inc,130264,Assoc-voc,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,651,0,23,?
28,Never-worked,114452,Masters,7,Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Female,0,0,25,Poland
44,Federal-gov,257187,Some-college,9,Widowed,Armed-Forces,Own-child,Black,Female,5065,194,58,Greece
47,Local-gov,-113769,Assoc-acdm,8,Married-AF-spouse,Protective-serv,Husband,Other,Male,4551,263,31,Greece
36,Without-pay,346963,Prof-school,12,Widowed,Other-service,Not-in-family,Black,Female,8334,363,30,Trinadad&Tobago
24,Without-pay,206877,Assoc-voc,9,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Female,911,52,34,Italy
40,Federal-gov,82369,Assoc-acdm,9,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,0,0,53,India
53,Federal-gov,337202,12th,8,Separated,Transport-moving,Wife,Asian-Pac-Islander,Female,5174,594,18,United-States
26,Without-pay,-79771,1st-4th,13,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,6463,102,53,Jamaica
50,?,189575,10th,11,Divorced,Protective-serv,Unmarried,Black,Male,6708,0,28,Scotland
53,State-gov,148940,Masters,7,Married-civ-spouse,Armed-Forces,Other-relative,White,Female,0,0,53,Columbia
33,Without-pay,120241,Some-college,7,Widowed,Machine-op-inspct,Husband,White,Male,8799,221,37,Mexico
12,Without-pay,172485,Masters,4,Married-civ-spouse,Transport-moving,Wife,Black,Male,4337,0,60,Hong
44,Never-worked,228576,Assoc-acdm,6,Separated,Sales,Other-relative,Black,Female,4885,0,26,Ireland
50,Self-emp-inc,151182,10th,14,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,38,Canada
36,Without-pay,173738,7th-8th,14,Divorced,Priv-house-serv,Other-relative,Other,Male,2546,68,60,Columbia
66,Local-gov,234013,10th,9,Separated,Exec-managerial,Husband,Black,Male,2545,0,64,Portugal
30,Local-gov,211074,Doctorate,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,360,34,Cambodia
23,Self-emp-not-inc,181569,Bachelors,9,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,14309,143,54,Cambodia
24,?,303228,HS-grad,2,Married-civ-spouse,Prof-specialty,Own-child,Other,Female,1501,661,19,Ireland
53,Federal-gov,199492,Assoc-acdm,6,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Male,17895,0,21,El-Salvador
71,State-gov,123787,Masters,10,Never-married,Farming-fishing,Husband,Black,Female,0,354,60,Outlying-US(Guam-USVI-etc)
30,Self-emp-inc,125655,7th-8th,8,Separated,Prof-specialty,Wife,White,Male,6169,0,35,Dominican-Republic
35,Self-emp-inc,228798,Assoc-voc,11,Married-AF-spouse,Adm-clerical,Unmarried,White,Female,0,460,52,Ecuador
63,Self-emp-inc,420669,5th-6th,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7273,262,20,England
46,Federal-gov,233314,Bachelors,14,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,10056,313,33,Laos
26,Never-worked,230276,Some-college,6,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,5663,0,56,Puerto-Rico
31,?,163614,Bachelors,8,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,7114,357,67,Cuba
32,Without-pay,200696,Prof-school,15,Married-civ-spouse,?,Not-in-family,Asian-Pac-Islander,Male,0,0,61,Honduras
26,Never-worked,294167,7th-8th,10,Separated,Sales,Husband,White,Male,0,0,31,Honduras
30,Never-worked,31909,Preschool,12,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,0,176,51,Iran
83,Self-emp-inc,215635,12th,10,Widowed,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,3680,47,20,Taiwan
2,Without-pay,246584,12th,8,Married-AF-spouse,Other-service,Husband,Asian-Pac-Islander,Female,409,0,47,South
55,Without-pay,146785,Some-college,12,Widowed,Sales,Wife,Amer-Indian-Eskimo,Female,0,355,33,Poland
21,Local-gov,211519,Preschool,11,Widowed,Other-service,Other-relative,Black,Male,0,138,36,Columbia
14,State-gov,220907,7th-8th,5,Married-spouse-absent,Sales,Other-relative,Other,Female,8974,0,34,Ecuador
38,Local-gov,173900,5th-6th,10,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Female,11704,545,29,Holand-Netherlands
31,Self-emp-not-inc,156774,9th,10,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander,Female,0,0,51,United-States
52,Never-worked,232564,HS-grad,8,Divorced,Protective-serv,Husband,White,Male,6048,701,14,Germany
43,Without-pay,178448,12th,8,Married-AF-spouse,Transport-moving,Own-child,White,Male,1848,0,57,Canada
36,Private,282322,12th,10,Married-AF-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,36,Haiti
39,Never-worked,211538,9th,7,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,1015,0,48,Honduras
36,Without-pay,338688,Preschool,12,Separated,Craft-repair,Not-in-family,Black,Female,296,694,41,Ireland
38,State-gov,167445,Masters,13,Married-spouse-absent,Prof-specialty,Own-child,White,Male,0,0,17,France
29,?,189503,10th,9,Married-spouse-absent,Protective-serv,Wife,Asian-Pac-Islander,Male,575,0,50,Columbia
72,Federal-gov,2899,Preschool,14,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,Dominican-Republic
28,State-gov,278916,Prof-school,7,Separated,Sales,Wife,White,Male,3021,579,47,Ecuador
19,Self-emp-not-inc,305142,Assoc-acdm,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,7,England
17,Self-emp-inc,305182,Preschool,9,Divorced,Craft-repair,Other-relative,White,Male,4889,0,53,Jamaica
58,Federal-gov,15399,Prof-school,11,Married-spouse-absent,Tech-support,Other-relative,Black,Male,4359,0,19,Cuba
6,Without-pay,277087,Preschool,12,Divorced,Other-service,Own-child,White,Male,5416,0,41,Ireland
21,Local-gov,128219,Assoc-voc,4,Separated,Transport-moving,Not-in-family,Black,Male,2997,0,41,Yugoslavia
61,Private,328628,1st-4th,12,Separated,Handlers-cleaners,Unmarried,Black,Female,2404,325,30,Poland
24,State-gov,174256,Doctorate,9,Married-AF-spouse,Priv-house-serv,Wife,Black,Male,0,0,56,Dominican-Republic
34,Federal-gov,359284,Assoc-acdm,10,Separated,Protective-serv,Not-in-family,Black,Male,0,302,46,Ecuador
39,Self-emp-inc,469461,5th-6th,11,Divorced,?,Husband,Other,Female,1860,0,30,Honduras
18,Private,224056,Doctorate,12,Married-spouse-absent,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,1310,394,48,Thailand
32,Without-pay,91645,Preschool,14,Divorced,Exec-managerial,Own-child,Other,Male,3548,252,44,Thailand
31,Federal-gov,158142,HS-grad,11,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,689,49,Mexico
34,Never-worked,104182,Prof-school,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,33,Vietnam
66,Self-emp-not-inc,196774,Preschool,9,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,3091,0,49,Thailand
12,?,363741,Preschool,10,Widowed,Other-service,Other-relative,Other,Female,6874,146,12,China
26,Self-emp-not-inc,260398,1st-4th,13,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,10848,211,56,El-Salvador
28,Self-emp-inc,184398,Doctorate,5,Married-AF-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,0,345,31,South
68,Self-emp-not-inc,185866,Bachelors,13,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,2590,481,64,Dominican-Republic
45,Federal-gov,44425,1st-4th,11,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,928,25,Outlying-US(Guam-USVI-etc)
44,Without-pay,224019,Bachelors,11,Widowed,Adm-clerical,Other-relative,Other,Female,0,0,34,Thailand
32,Self-emp-not-inc,267473,Assoc-acdm,9,Never-married,Machine-op-inspct,Husband,Black,Female,2305,0,38,Dominican-Republic
40,Self-emp-inc,86624,Prof-school,10,Married-AF-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,2676,707,26,Ecuador
37,Local-gov,319554,Assoc-voc,8,Never-married,Tech-support,Not-in-family,Other,Female,0,663,56,France
31,Federal-gov,130763,Some-college,7,Never-married,?,Not-in-family,Black,Female,11608,0,70,Canada
32,?,136879,Assoc-voc,8,Separated,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,0,584,58,China
11,Self-emp-inc,258396,12th,12,Married-AF-spouse,Machine-op-inspct,Unmarried,Black,Male,0,332,47,Hong
45,Local-gov,-4512,Bachelors,14,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,823,641,41,Laos
30,Local-gov,167105,Masters,12,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,11128,0,48,Yugoslavia
33,Private,150567,Assoc-acdm,11,Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,43,51,Ireland
34,?,346114,1st-4th,7,Married-civ-spouse,?,Husband,Black,Female,0,765,43,India
36,Local-gov,82773,Assoc-voc,9,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,21704,57,48,Portugal
42,State-gov,99419,Masters,10,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,0,0,47,Puerto-Rico
35,?,39393,Preschool,13,Widowed,Armed-Forces,Other-relative,Black,Male,0,324,25,Japan
33,Self-emp-inc,136865,5th-6th,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,6030,0,47,Puerto-Rico
33,Without-pay,-33437,Bachelors,10,Separated,Craft-repair,Wife,Black,Male,17150,28,32,Hong
48,Federal-gov,286643,Doctorate,5,Never-married,Other-service,Husband,Other,Female,8128,0,41,Thailand
